Feature,Importance
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,0.0014815036
LongTermDebtNoncurrent,0.0014783252
PropertyPlantAndEquipmentNet_change,0.001476626
OperatingLeasesFutureMinimumPaymentsDue,0.001470734
ProvisionForDoubtfulAccounts,0.001467334
PaymentsOfDividends_lag1,0.001454906
SellingAndMarketingExpense_missing,0.0014495868
DepreciationAndAmortization,0.0014480216
PaymentsToAcquireBusinessesAndInterestInAffiliates_missing,0.0014314955
IncomeTaxReconciliationStateAndLocalIncomeTaxes_change,0.0014310089
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_lag1,0.0014076048
GeneralAndAdministrativeExpense_lag1,0.0013952029
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_lag1,0.0013944537
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,0.0013777908
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,0.0013263547
LongTermDebt,0.0013220205
Depreciation_change,0.0013119451
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_change,0.0013083371
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,0.0013071545
DepreciationDepletionAndAmortization_lag1,0.0012753289
FiniteLivedIntangibleAssetsAccumulatedAmortization_change,0.0012609947
CurrentFederalTaxExpenseBenefit_change,0.001212916
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_lag1,0.0011889309
DeferredFederalIncomeTaxExpenseBenefit_change,0.0011730653
CurrentFederalTaxExpenseBenefit_lag1,0.0011638766
NetCashProvidedByUsedInFinancingActivities,0.0011345167
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_change,0.0010626987
OtherNonoperatingIncomeExpense_lag1,0.0009625675
OperatingIncomeLoss_lag1,0.00091395155
CostOfRevenue_change,0.0008202049
DeferredTaxLiabilitiesOther_lag1,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_missing,0.0
PaymentsToAcquireBusinessesNetOfCashAcquired_change,0.0
SellingGeneralAndAdministrativeExpense_change,0.0
DeferredTaxAssetsLiabilitiesNet_change,0.0
ProvisionForDoubtfulAccounts_change,0.0
CommonStockSharesOutstanding_missing,0.0
